argument,participant,premise_1,premise_2,conclusion,rating,condition,edge_qn,conflict_qn
343,7,is heavy,stings,eats fish,4,both_premises,0,0
344,7,is heavy,stings,stinks,4,both_premises,0,0
345,7,is heavy,stings,has a long neck,4,both_premises,0,0
346,7,is heavy,stings,has feelers,4,both_premises,0,1
347,7,is heavy,stings,is a predator,5,both_premises,0,0
348,7,is heavy,stings,lives in trees,3,both_premises,0,0
349,7,is heavy,stings,is slow,4,both_premises,1,0
350,7,is heavy,stings,eats berries,4,both_premises,0,0
351,7,has six legs,is pink,has four legs,1,both_premises,1,0
352,7,has six legs,is pink,is green,1,both_premises,0,0
353,7,has six legs,is pink,can swim,3,both_premises,0,0
354,7,has six legs,is pink,lives in the woods,3,both_premises,0,0
355,7,has six legs,is pink,has two legs,1,both_premises,1,0
356,7,has six legs,is pink,crawls,5,both_premises,1,0
357,7,has six legs,is pink,is a predator,3,both_premises,0,0
358,7,has six legs,is pink,has no legs,1,both_premises,1,0
359,7,has six legs,is pink,makes a web,2,both_premises,0,0
360,7,has six legs,is pink,sees in the dark,4,both_premises,0,0
361,7,makes a web,has six legs,lives in water,4,both_premises,0,0
362,7,makes a web,has six legs,has four legs,1,both_premises,1,0
363,7,makes a web,has six legs,is black,4,both_premises,0,0
364,7,makes a web,has six legs,is white,4,both_premises,0,0
365,7,makes a web,has six legs,has gills,4,both_premises,0,0
366,7,makes a web,has six legs,has two legs,1,both_premises,1,0
367,7,makes a web,has six legs,is a nocturnal animal,4,both_premises,0,0
368,7,makes a web,has six legs,crawls,5,both_premises,1,0
369,7,makes a web,has six legs,is heavy,3,both_premises,0,0
370,7,makes a web,has six legs,has no legs,1,both_premises,1,0
371,7,has fur,has feelers,lays eggs,4,both_premises,0,1
372,7,has fur,has feelers,lives in water,3,both_premises,0,0
373,7,has fur,has feelers,has four legs,4,both_premises,0,1
374,7,has fur,has feelers,has feathers,1,both_premises,1,0
375,7,has fur,has feelers,has scales,1,both_premises,1,0
376,7,has fur,has feelers,stings,4,both_premises,0,0
377,7,has fur,has feelers,stinks,4,both_premises,0,0
378,7,has fur,has feelers,is yellow,4,both_premises,0,0
379,7,has fur,has feelers,is pink,4,both_premises,0,0
380,7,has fur,has feelers,has a mane,4,both_premises,1,0
381,7,is a predator,is red,can fly,4,both_premises,0,0
382,7,is a predator,is red,lives in water,4,both_premises,0,0
383,7,is a predator,is red,is green,1,both_premises,0,0
384,7,is a predator,is red,has two legs,4,both_premises,0,0
385,7,is a predator,is red,has sharp teeth,5,both_premises,1,0
386,7,is a predator,is red,is pink,1,both_premises,0,0
387,7,is a predator,is red,is strong,5,both_premises,1,0
388,7,is a predator,is red,has a hump,4,both_premises,0,0
389,7,is a predator,is red,is cold-blooded,4,both_premises,0,0
390,7,is a predator,is red,eats berries,3,both_premises,0,0
391,7,is red,sees in the dark,has wings,3,both_premises,0,0
392,7,is red,sees in the dark,can swim,3,both_premises,0,0
393,7,is red,sees in the dark,has two legs,3,both_premises,0,0
394,7,is red,sees in the dark,is a nocturnal animal,6,both_premises,1,0
395,7,is red,sees in the dark,stinks,3,both_premises,0,0
396,7,is red,sees in the dark,sucks blood,4,both_premises,0,0
397,7,is red,sees in the dark,has no legs,3,both_premises,0,0
398,7,is red,sees in the dark,eats grain,3,both_premises,0,0
399,7,is red,sees in the dark,makes a web,2,both_premises,0,0
400,7,is red,sees in the dark,eats nuts,3,both_premises,0,0
1,8,has a trunk,lives in the sea,lives in water,7,both_premises,1,1
2,8,has a trunk,lives in the sea,can swim,7,both_premises,1,1
3,8,has a trunk,lives in the sea,eats fish,5,both_premises,1,1
4,8,has a trunk,lives in the sea,has gills,7,both_premises,1,0
5,8,has a trunk,lives in the sea,eats grass,3,both_premises,1,1
6,8,has a trunk,lives in the sea,sings,2,both_premises,1,0
7,8,has a trunk,lives in the sea,can be ridden,5,both_premises,0,1
8,8,has a trunk,lives in the sea,eats grain,2,both_premises,1,0
9,8,has a trunk,lives in the sea,makes an irritating sound,3,both_premises,1,0
10,8,has a trunk,lives in the sea,eats nuts,1,both_premises,1,1
11,8,has six legs,lives in the sea,lives in water,7,both_premises,1,1
12,8,has six legs,lives in the sea,has four legs,1,both_premises,1,0
13,8,has six legs,lives in the sea,can swim,7,both_premises,1,1
14,8,has six legs,lives in the sea,eats fish,5,both_premises,1,1
15,8,has six legs,lives in the sea,lives in the woods,1,both_premises,1,1
16,8,has six legs,lives in the sea,has feelers,3,both_premises,0,1
17,8,has six legs,lives in the sea,eats grass,3,both_premises,1,0
18,8,has six legs,lives in the sea,has no legs,1,both_premises,1,0
19,8,has six legs,lives in the sea,makes an irritating sound,3,both_premises,1,0
20,8,has six legs,lives in the sea,eats nuts,1,both_premises,1,0
21,8,can fly,has a mane,lays eggs,1,both_premises,0,1
22,8,can fly,has a mane,has wings,6,both_premises,1,1
23,8,can fly,has a mane,lives in water,1,both_premises,0,0
24,8,can fly,has a mane,has four legs,4,both_premises,0,1
25,8,can fly,has a mane,has feelers,2,both_premises,0,0
26,8,can fly,has a mane,lives in trees,4,both_premises,1,0
27,8,can fly,has a mane,has fur,6,both_premises,1,1
28,8,can fly,has a mane,makes an irritating sound,2,both_premises,0,0
29,8,can fly,has a mane,sees in the dark,6,both_premises,0,1
30,8,can fly,has a mane,eats nuts,5,both_premises,0,0
31,8,sucks blood,has two legs,has four legs,1,both_premises,1,0
32,8,sucks blood,has two legs,has feathers,2,both_premises,0,1
33,8,sucks blood,has two legs,has a beak,3,both_premises,0,1
34,8,sucks blood,has two legs,stings,2,both_premises,0,1
35,8,sucks blood,has two legs,has six legs,1,both_premises,1,1
36,8,sucks blood,has two legs,crawls,2,both_premises,1,1
37,8,sucks blood,has two legs,has feelers,1,both_premises,0,1
38,8,sucks blood,has two legs,has no legs,1,both_premises,1,0
39,8,sucks blood,has two legs,eats nuts,1,both_premises,0,1
40,8,sucks blood,has two legs,eats berries,1,both_premises,0,1
41,8,lives in the desert,is blue,lives in water,1,both_premises,1,1
42,8,lives in the desert,is blue,lives in the sea,1,both_premises,1,1
43,8,lives in the desert,is blue,eats fish,1,both_premises,1,0
44,8,lives in the desert,is blue,lives in the woods,1,both_premises,1,0
45,8,lives in the desert,is blue,has gills,1,both_premises,0,1
46,8,lives in the desert,is blue,is a nocturnal animal,7,both_premises,0,0
47,8,lives in the desert,is blue,is slow,4,both_premises,0,0
48,8,lives in the desert,is blue,has no legs,1,both_premises,0,0
49,8,lives in the desert,is blue,lives under the ground,7,both_premises,1,0
50,8,lives in the desert,is blue,sees in the dark,5,both_premises,0,0
51,8,can fly,has scales,has wings,7,both_premises,1,1
52,8,can fly,has scales,lives in water,3,both_premises,0,0
53,8,can fly,has scales,has feathers,5,both_premises,1,0
54,8,can fly,has scales,can swim,3,both_premises,0,1
55,8,can fly,has scales,is a predator,6,both_premises,0,0
56,8,can fly,has scales,lives in trees,7,both_premises,1,0
57,8,can fly,has scales,sings,4,both_premises,0,0
58,8,can fly,has scales,can be ridden,2,both_premises,0,0
59,8,can fly,has scales,has fur,3,both_premises,1,0
60,8,can fly,has scales,is cold-blooded,6,both_premises,0,1
61,8,has wings,has sharp teeth,can fly,7,both_premises,1,1
62,8,has wings,has sharp teeth,lives in water,4,both_premises,0,0
63,8,has wings,has sharp teeth,is green,1,both_premises,0,0
64,8,has wings,has sharp teeth,has gills,4,both_premises,0,0
65,8,has wings,has sharp teeth,has two legs,4,both_premises,0,0
66,8,has wings,has sharp teeth,is a predator,7,both_premises,1,0
67,8,has wings,has sharp teeth,is pink,4,both_premises,0,0
68,8,has wings,has sharp teeth,makes a web,1,both_premises,0,0
69,8,has wings,has sharp teeth,is strong,6,both_premises,0,0
70,8,has wings,has sharp teeth,climbs well,2,both_premises,0,0
71,8,has four legs,has feathers,can fly,4,both_premises,0,1
72,8,has four legs,has feathers,has wings,4,both_premises,0,1
73,8,has four legs,has feathers,has scales,1,both_premises,1,0
74,8,has four legs,has feathers,has a beak,4,both_premises,0,1
75,8,has four legs,has feathers,has two legs,1,both_premises,1,1
76,8,has four legs,has feathers,has six legs,1,both_premises,1,0
77,8,has four legs,has feathers,can be ridden,5,both_premises,1,0
78,8,has four legs,has feathers,has fur,2,both_premises,1,0
79,8,has four legs,has feathers,has no legs,1,both_premises,1,0
80,8,has four legs,has feathers,is pink,4,both_premises,0,0
81,8,makes a web,lives in water,lives in the sea,7,both_premises,1,0
82,8,makes a web,lives in water,can swim,7,both_premises,1,1
83,8,makes a web,lives in water,eats fish,7,both_premises,1,0
84,8,makes a web,lives in water,lives in the woods,4,both_premises,1,0
85,8,makes a web,lives in water,has gills,7,both_premises,1,0
86,8,makes a web,lives in water,eats grass,1,both_premises,1,0
87,8,makes a web,lives in water,sucks blood,4,both_premises,0,1
88,8,makes a web,lives in water,eats grain,1,both_premises,1,0
89,8,makes a web,lives in water,eats nuts,1,both_premises,1,0
90,8,makes a web,lives in water,eats berries,1,both_premises,1,0
91,8,has feathers,crawls,has scales,1,both_premises,1,0
92,8,has feathers,crawls,has a beak,4,both_premises,0,1
93,8,has feathers,crawls,has two legs,1,both_premises,1,1
94,8,has feathers,crawls,has six legs,5,both_premises,1,0
95,8,has feathers,crawls,has fur,1,both_premises,1,0
96,8,has feathers,crawls,has no legs,1,both_premises,1,0
97,8,has feathers,crawls,lives under the ground,5,both_premises,0,0
98,8,has feathers,crawls,makes a web,1,both_premises,0,0
99,8,has feathers,crawls,eats nuts,2,both_premises,0,1
100,8,has feathers,crawls,eats berries,4,both_premises,0,1
101,8,has a hump,makes a web,lays eggs,1,both_premises,0,1
102,8,has a hump,makes a web,has four legs,4,both_premises,0,1
103,8,has a hump,makes a web,is grey,2,both_premises,0,1
104,8,has a hump,makes a web,is black,4,both_premises,0,1
105,8,has a hump,makes a web,lives in the woods,1,both_premises,0,1
106,8,has a hump,makes a web,stings,1,both_premises,0,1
107,8,has a hump,makes a web,has feelers,1,both_premises,0,1
108,8,has a hump,makes a web,eats grass,2,both_premises,0,1
109,8,has a hump,makes a web,is heavy,7,both_premises,0,1
110,8,has a hump,makes a web,can be ridden,5,both_premises,0,1
111,8,is red,has a trunk,can fly,1,both_premises,0,1
112,8,is red,has a trunk,lays eggs,2,both_premises,0,1
113,8,is red,has a trunk,has wings,1,both_premises,0,1
114,8,is red,has a trunk,has four legs,7,both_premises,0,1
115,8,is red,has a trunk,is grey,6,both_premises,0,1
116,8,is red,has a trunk,has sharp teeth,3,both_premises,0,1
117,8,is red,has a trunk,eats grass,4,both_premises,0,1
118,8,is red,has a trunk,is heavy,7,both_premises,0,1
119,8,is red,has a trunk,can be ridden,6,both_premises,0,1
120,8,is red,has a trunk,is strong,6,both_premises,0,1
121,8,sings,has gills,can fly,6,both_premises,0,1
122,8,sings,has gills,has wings,6,both_premises,0,1
123,8,sings,has gills,lives in water,6,both_premises,1,0
124,8,sings,has gills,has feathers,6,both_premises,0,1
125,8,sings,has gills,lives in the sea,6,both_premises,1,0
126,8,sings,has gills,can swim,6,both_premises,0,1
127,8,sings,has gills,has two legs,5,both_premises,0,1
128,8,sings,has gills,lives in trees,6,both_premises,0,1
129,8,sings,has gills,is cold-blooded,3,both_premises,0,1
130,8,sings,has gills,eats nuts,2,both_premises,0,1
131,8,has wings,has a trunk,can fly,6,both_premises,1,1
132,8,has wings,has a trunk,lays eggs,4,both_premises,0,1
133,8,has wings,has a trunk,has four legs,4,both_premises,0,1
134,8,has wings,has a trunk,has sharp teeth,2,both_premises,0,1
135,8,has wings,has a trunk,crawls,2,both_premises,0,0
136,8,has wings,has a trunk,has a long neck,2,both_premises,0,0
137,8,has wings,has a trunk,eats grass,5,both_premises,0,1
138,8,has wings,has a trunk,can be ridden,6,both_premises,0,1
139,8,has wings,has a trunk,has fur,3,both_premises,0,1
140,8,has wings,has a trunk,eats berries,3,both_premises,0,0
141,8,has feathers,has no legs,can fly,4,both_premises,0,1
142,8,has feathers,has no legs,has wings,5,both_premises,0,1
143,8,has feathers,has no legs,has four legs,4,both_premises,1,0
144,8,has feathers,has no legs,has a beak,5,both_premises,0,1
145,8,has feathers,has no legs,has two legs,5,both_premises,1,1
146,8,has feathers,has no legs,has six legs,1,both_premises,1,0
147,8,has feathers,has no legs,has fur,1,both_premises,1,0
148,8,has feathers,has no legs,is cold-blooded,2,both_premises,0,1
149,8,has feathers,has no legs,eats nuts,4,both_premises,0,1
150,8,has feathers,has no legs,eats berries,4,both_premises,0,1
151,8,has scales,has a beak,can fly,5,both_premises,0,1
152,8,has scales,has a beak,has wings,5,both_premises,0,1
153,8,has scales,has a beak,has feathers,3,both_premises,1,1
154,8,has scales,has a beak,has two legs,4,both_premises,0,1
155,8,has scales,has a beak,stinks,4,both_premises,0,0
156,8,has scales,has a beak,sucks blood,2,both_premises,0,0
157,8,has scales,has a beak,has fur,1,both_premises,1,0
158,8,has scales,has a beak,is cold-blooded,7,both_premises,0,1
159,8,has scales,has a beak,eats nuts,5,both_premises,0,1
160,8,has scales,has a beak,eats berries,5,both_premises,0,1
161,8,stings,has feathers,has scales,1,both_premises,1,0
162,8,stings,has feathers,has a beak,2,both_premises,0,1
163,8,stings,has feathers,has two legs,2,both_premises,0,1
164,8,stings,has feathers,has sharp teeth,4,both_premises,0,0
165,8,stings,has feathers,crawls,7,both_premises,0,1
166,8,stings,has feathers,stinks,4,both_premises,0,0
167,8,stings,has feathers,has feelers,6,both_premises,0,1
168,8,stings,has feathers,has fur,1,both_premises,1,0
169,8,stings,has feathers,eats nuts,2,both_premises,0,1
170,8,stings,has feathers,eats berries,4,both_premises,0,1
171,8,has a beak,has fur,can fly,5,both_premises,0,1
172,8,has a beak,has fur,lays eggs,4,both_premises,0,1
173,8,has a beak,has fur,has wings,5,both_premises,0,1
174,8,has a beak,has fur,has four legs,7,both_premises,0,1
175,8,has a beak,has fur,has feathers,2,both_premises,1,1
176,8,has a beak,has fur,has scales,1,both_premises,1,0
177,8,has a beak,has fur,has two legs,5,both_premises,0,1
178,8,has a beak,has fur,stinks,4,both_premises,0,0
179,8,has a beak,has fur,sucks blood,3,both_premises,0,0
180,8,has a beak,has fur,has a mane,4,both_premises,1,0
181,8,can be ridden,has six legs,has four legs,1,both_premises,1,0
182,8,can be ridden,has six legs,lives in the woods,4,both_premises,0,1
183,8,can be ridden,has six legs,has two legs,1,both_premises,1,0
184,8,can be ridden,has six legs,crawls,5,both_premises,1,0
185,8,can be ridden,has six legs,stinks,4,both_premises,0,1
186,8,can be ridden,has six legs,has feelers,5,both_premises,0,1
187,8,can be ridden,has six legs,eats grass,4,both_premises,0,1
188,8,can be ridden,has six legs,is heavy,6,both_premises,0,1
189,8,can be ridden,has six legs,has no legs,1,both_premises,1,0
190,8,can be ridden,has six legs,is strong,7,both_premises,1,1
191,8,has gills,has feelers,can fly,1,both_premises,0,0
192,8,has gills,has feelers,lives in water,7,both_premises,1,1
193,8,has gills,has feelers,lives in the sea,7,both_premises,1,0
194,8,has gills,has feelers,can swim,7,both_premises,0,1
195,8,has gills,has feelers,eats fish,6,both_premises,0,1
196,8,has gills,has feelers,has six legs,2,both_premises,0,0
197,8,has gills,has feelers,stinks,4,both_premises,0,1
198,8,has gills,has feelers,is cold-blooded,4,both_premises,0,1
199,8,has gills,has feelers,climbs well,2,both_premises,0,0
200,8,has gills,has feelers,eats nuts,1,both_premises,0,0
201,8,lives in the sea,has a mane,lives in water,7,both_premises,1,1
202,8,lives in the sea,has a mane,can swim,7,both_premises,1,0
203,8,lives in the sea,has a mane,eats fish,7,both_premises,1,1
204,8,lives in the sea,has a mane,eats grass,1,both_premises,1,0
205,8,lives in the sea,has a mane,sings,4,both_premises,1,0
206,8,lives in the sea,has a mane,lives in the desert,1,both_premises,1,0
207,8,lives in the sea,has a mane,has fur,3,both_premises,1,1
208,8,lives in the sea,has a mane,eats grain,2,both_premises,1,0
209,8,lives in the sea,has a mane,makes an irritating sound,2,both_premises,1,0
210,8,lives in the sea,has a mane,sees in the dark,7,both_premises,0,1
211,8,has no legs,can fly,has wings,7,both_premises,1,1
212,8,has no legs,can fly,has four legs,1,both_premises,1,0
213,8,has no legs,can fly,can swim,5,both_premises,0,1
214,8,has no legs,can fly,has two legs,1,both_premises,1,0
215,8,has no legs,can fly,has six legs,1,both_premises,1,0
216,8,has no legs,can fly,crawls,1,both_premises,1,0
